tweet-id,class
17703,Georgia
17704,NewYork
17705,Georgia
17706,NewYork
17707,Georgia
17708,NewYork
17709,NewYork
17710,NewYork
17711,California
17712,California
17713,California
17714,NewYork
17715,California
17716,NewYork
17717,NewYork
17718,NewYork
17719,NewYork
17720,Georgia
17721,Georgia
17722,NewYork
17723,Georgia
17724,NewYork
17725,NewYork
17726,California
17727,NewYork
17728,California
17729,Georgia
17730,Georgia
17731,NewYork
17732,NewYork
17733,NewYork
17734,Georgia
17735,NewYork
17736,Georgia
17737,Georgia
17738,NewYork
17739,NewYork
17740,NewYork
17741,Georgia
17742,NewYork
17743,NewYork
17744,NewYork
17745,Georgia
17746,NewYork
17747,NewYork
17748,NewYork
17749,NewYork
17750,NewYork
17751,NewYork
17752,California
17753,NewYork
17754,Georgia
17755,NewYork
17756,Georgia
17757,NewYork
17758,NewYork
17759,NewYork
17760,NewYork
17761,NewYork
17762,NewYork
17763,California
17764,NewYork
17765,NewYork
17766,NewYork
17767,Georgia
17768,NewYork
17769,NewYork
17770,NewYork
17771,NewYork
17772,Georgia
17773,NewYork
17774,Georgia
17775,NewYork
17776,NewYork
17777,California
17778,NewYork
17779,Georgia
17780,NewYork
17781,NewYork
17782,NewYork
17783,NewYork
17784,Georgia
17785,NewYork
17786,Georgia
17787,NewYork
17788,NewYork
17789,NewYork
17790,California
17791,NewYork
17792,NewYork
17793,NewYork
17794,NewYork
17795,NewYork
17796,NewYork
17797,NewYork
17798,NewYork
17799,NewYork
17800,NewYork
17801,NewYork
17802,California
17803,NewYork
17804,NewYork
17805,Georgia
17806,Georgia
17807,NewYork
17808,Georgia
17809,Georgia
17810,NewYork
17811,Georgia
17812,NewYork
17813,California
17814,NewYork
17815,Georgia
17816,NewYork
17817,California
17818,NewYork
17819,Georgia
17820,NewYork
17821,Georgia
17822,NewYork
17823,NewYork
17824,NewYork
17825,NewYork
17826,Georgia
17827,NewYork
17828,NewYork
17829,Georgia
17830,NewYork
17831,Georgia
17832,Georgia
17833,NewYork
17834,Georgia
17835,NewYork
17836,NewYork
17837,NewYork
17838,NewYork
17839,Georgia
17840,NewYork
17841,Georgia
17842,NewYork
17843,NewYork
17844,NewYork
17845,Georgia
17846,NewYork
17847,NewYork
17848,NewYork
17849,California
17850,NewYork
17851,NewYork
17852,NewYork
17853,California
17854,California
17855,NewYork
17856,Georgia
17857,Georgia
17858,Georgia
17859,California
17860,NewYork
17861,California
17862,Georgia
17863,Georgia
17864,NewYork
17865,NewYork
17866,NewYork
17867,NewYork
17868,NewYork
17869,NewYork
17870,NewYork
17871,California
17872,NewYork
17873,NewYork
17874,NewYork
17875,NewYork
17876,Georgia
17877,California
17878,Georgia
17879,California
17880,NewYork
17881,NewYork
17882,California
17883,NewYork
17884,NewYork
17885,California
17886,NewYork
17887,California
17888,Georgia
17889,Georgia
17890,NewYork
17891,California
17892,California
17893,Georgia
17894,NewYork
17895,Georgia
17896,NewYork
17897,NewYork
17898,NewYork
17899,Georgia
17900,California
17901,NewYork
17902,NewYork
17903,California
17904,NewYork
17905,NewYork
17906,NewYork
17907,NewYork
17908,NewYork
17909,California
17910,California
17911,NewYork
17912,NewYork
17913,NewYork
17914,NewYork
17915,NewYork
17916,NewYork
17917,NewYork
17918,California
17919,California
17920,NewYork
17921,California
17922,California
17923,NewYork
17924,California
17925,California
17926,NewYork
17927,NewYork
17928,NewYork
17929,NewYork
17930,Georgia
17931,California
17932,California
17933,NewYork
17934,NewYork
17935,NewYork
17936,NewYork
17937,California
17938,NewYork
17939,NewYork
17940,NewYork
17941,NewYork
17942,California
17943,NewYork
17944,NewYork
17945,NewYork
17946,NewYork
17947,California
17948,Georgia
17949,Georgia
17950,NewYork
17951,California
17952,California
17953,California
17954,Georgia
17955,NewYork
17956,California
17957,NewYork
17958,NewYork
17959,NewYork
17960,NewYork
17961,NewYork
17962,NewYork
17963,NewYork
17964,NewYork
17965,NewYork
17966,California
17967,NewYork
17968,California
17969,NewYork
17970,NewYork
17971,NewYork
17972,NewYork
17973,NewYork
17974,California
17975,NewYork
17976,NewYork
17977,NewYork
17978,NewYork
17979,NewYork
17980,NewYork
17981,NewYork
17982,Georgia
17983,California
17984,NewYork
17985,NewYork
17986,Georgia
17987,NewYork
17988,California
17989,NewYork
17990,California
17991,NewYork
17992,NewYork
17993,California
17994,California
17995,NewYork
17996,California
18029,NewYork
18030,NewYork
18031,NewYork
18032,California
18033,NewYork
18034,NewYork
18035,NewYork
18036,NewYork
18037,NewYork
18038,California
18039,NewYork
18040,NewYork
18041,NewYork
18042,California
18043,NewYork
18044,NewYork
18045,California
18046,NewYork
18047,NewYork
18048,California
18049,California
18050,California
18051,NewYork
18184,California
18185,NewYork
18186,NewYork
18187,NewYork
18188,NewYork
18189,NewYork
18190,NewYork
18191,NewYork
18192,NewYork
18193,NewYork
18194,NewYork
18195,NewYork
18196,NewYork
18197,NewYork
18198,NewYork
18199,NewYork
18200,NewYork
18201,California
18202,NewYork
18203,California
18204,California
18205,NewYork
18206,California
18247,California
18248,NewYork
18249,NewYork
18250,California
18251,NewYork
18252,NewYork
18253,California
18254,NewYork
18255,NewYork
18256,NewYork
18257,NewYork
18258,NewYork
18259,NewYork
18260,NewYork
18261,NewYork
18262,NewYork
18263,California
18264,NewYork
18265,NewYork
18266,NewYork
18267,NewYork
18268,NewYork
18269,NewYork
18270,California
18271,NewYork
18272,NewYork
18273,NewYork
18274,NewYork
18275,NewYork
18276,NewYork
18277,NewYork
18278,NewYork
18279,NewYork
18280,California
18281,NewYork
18282,NewYork
18283,NewYork
18284,NewYork
18285,California
18286,NewYork
18287,NewYork
18288,NewYork
18289,NewYork
18290,NewYork
18291,NewYork
18292,NewYork
18293,NewYork
18294,NewYork
18295,NewYork
18296,NewYork
18297,NewYork
18298,NewYork
18299,California
18300,NewYork
18301,NewYork
18302,NewYork
18303,California
18304,NewYork
18305,NewYork
18306,California
18307,NewYork
18308,NewYork
18309,NewYork
18310,NewYork
18311,NewYork
18312,NewYork
18313,NewYork
18314,NewYork
18315,NewYork
18316,NewYork
18317,NewYork
18318,NewYork
18319,NewYork
18320,NewYork
18321,NewYork
18322,NewYork
18323,NewYork
18324,NewYork
18325,NewYork
18326,NewYork
18327,NewYork
18328,NewYork
18329,NewYork
18330,NewYork
18331,NewYork
18332,NewYork
18333,NewYork
18334,NewYork
18335,NewYork
18336,NewYork
18337,NewYork
18338,NewYork
18339,NewYork
18340,Georgia
18341,California
18342,NewYork
18343,NewYork
18344,NewYork
18345,NewYork
18346,NewYork
18347,NewYork
18348,NewYork
18349,NewYork
18350,California
18351,Georgia
18352,Georgia
18353,NewYork
18354,NewYork
18355,NewYork
18356,Georgia
18357,NewYork
18358,NewYork
18359,NewYork
18360,NewYork
18361,NewYork
18362,NewYork
18363,Georgia
18364,NewYork
18365,NewYork
18366,California
18367,NewYork
18368,NewYork
18369,NewYork
18370,NewYork
18371,NewYork
18372,NewYork
18373,NewYork
18374,Georgia
18375,NewYork
18376,NewYork
18377,NewYork
18378,NewYork
18379,NewYork
18380,NewYork
18381,NewYork
18382,NewYork
18383,NewYork
18384,NewYork
18385,Georgia
18386,NewYork
18387,NewYork
18388,NewYork
18389,NewYork
18390,NewYork
18391,NewYork
18392,NewYork
18393,NewYork
18394,NewYork
18395,NewYork
18396,Georgia
18397,NewYork
18398,NewYork
18399,California
18400,NewYork
18401,NewYork
18402,NewYork
18403,NewYork
18404,California
18405,NewYork
18406,NewYork
18407,NewYork
18408,Georgia
18409,NewYork
18410,NewYork
18411,NewYork
18412,NewYork
18413,NewYork
18414,NewYork
18415,NewYork
18416,Georgia
18417,NewYork
18418,NewYork
18419,NewYork
18420,California
18421,NewYork
18422,NewYork
18423,NewYork
18424,NewYork
18425,NewYork
18426,NewYork
18427,NewYork
18428,NewYork
18429,Georgia
18430,NewYork
18431,Georgia
18432,NewYork
18433,California
18434,Georgia
18435,NewYork
18436,NewYork
18437,California
18438,NewYork
18439,NewYork
18440,NewYork
18441,NewYork
18442,California
18443,NewYork
18444,NewYork
18445,NewYork
18446,NewYork
18447,NewYork
18448,Georgia
18449,Georgia
18450,NewYork
18451,NewYork
18452,Georgia
18453,NewYork
18454,Georgia
18455,NewYork
18456,Georgia
18457,NewYork
18458,Georgia
18459,Georgia
18460,California
18461,Georgia
18565,NewYork
18566,Georgia
18567,Georgia
18568,Georgia
18569,Georgia
18570,Georgia
18571,NewYork
18572,NewYork
18573,Georgia
18574,Georgia
18575,NewYork
18576,Georgia
18577,NewYork
18578,Georgia
18579,NewYork
18580,Georgia
18581,NewYork
18582,NewYork
18583,NewYork
18584,NewYork
18585,NewYork
18586,NewYork
18587,NewYork
18588,Georgia
18589,Georgia
18716,NewYork
18717,NewYork
18718,NewYork
18719,NewYork
18720,NewYork
18721,California
18722,NewYork
18723,NewYork
18724,NewYork
18725,NewYork
18726,NewYork
18727,NewYork
18728,NewYork
18729,NewYork
18730,NewYork
18731,NewYork
18732,NewYork
18733,NewYork
18734,NewYork
18735,NewYork
18736,NewYork
18737,NewYork
18738,NewYork
18739,NewYork
18740,NewYork
18741,NewYork
18742,NewYork
18743,NewYork
18744,NewYork
18745,NewYork
18746,NewYork
18747,NewYork
18748,NewYork
18749,NewYork
18750,NewYork
18751,NewYork
18752,NewYork
18753,NewYork
18754,NewYork
18755,NewYork
18756,California
18757,California
18758,NewYork
18759,NewYork
18760,NewYork
18761,NewYork
18762,NewYork
18763,NewYork
18764,NewYork
18765,NewYork
18766,NewYork
18767,NewYork
18768,Georgia
18769,NewYork
18770,NewYork
18771,California
18772,NewYork
18773,NewYork
18774,NewYork
18775,NewYork
18776,NewYork
18777,NewYork
18778,NewYork
18779,Georgia
18780,NewYork
18781,NewYork
18782,NewYork
18783,NewYork
18784,NewYork
18785,Georgia
18786,Georgia
18787,California
18788,NewYork
18789,NewYork
18833,NewYork
18834,NewYork
18835,NewYork
18836,NewYork
18837,NewYork
18838,NewYork
18839,NewYork
18840,NewYork
18841,NewYork
18842,NewYork
18843,NewYork
18844,California
18845,NewYork
18846,NewYork
18847,NewYork
18848,NewYork
18849,NewYork
18850,NewYork
18851,NewYork
18852,NewYork
18853,NewYork
18854,Georgia
18855,NewYork
18856,California
18857,NewYork
18997,California
18998,Georgia
18999,NewYork
19000,California
19001,NewYork
19002,NewYork
19003,NewYork
19004,NewYork
19005,California
19006,NewYork
19007,NewYork
19008,NewYork
19009,California
19010,California
19011,California
19012,California
19013,NewYork
19014,NewYork
19015,NewYork
19016,NewYork
19017,California
19018,California
19019,NewYork
19020,California
19021,NewYork
19022,NewYork
19023,California
19024,NewYork
19025,Georgia
19026,California
19027,NewYork
19028,NewYork
19029,NewYork
19030,NewYork
19031,NewYork
19032,NewYork
19033,NewYork
19034,Georgia
19035,NewYork
19036,California
19037,NewYork
19038,NewYork
19039,California
19040,NewYork
19041,NewYork
19042,NewYork
19043,NewYork
19044,Georgia
19045,California
19046,NewYork
19047,NewYork
19048,NewYork
19049,NewYork
19050,NewYork
19051,NewYork
19052,NewYork
19053,NewYork
19054,NewYork
19055,NewYork
19056,NewYork
19057,NewYork
19058,California
19059,NewYork
19060,NewYork
19061,NewYork
19062,NewYork
19063,NewYork
19064,NewYork
19065,NewYork
19066,NewYork
19067,Georgia
19068,NewYork
19069,NewYork
19070,NewYork
19071,NewYork
19072,NewYork
19476,California
19477,Georgia
19478,California
19479,NewYork
19480,California
19481,NewYork
19482,California
19483,California
19484,California
19485,NewYork
19486,California
19487,NewYork
19488,California
19489,California
19490,NewYork
19491,NewYork
19492,California
19493,NewYork
19494,NewYork
19495,California
19496,NewYork
19497,NewYork
19498,NewYork
19499,NewYork
19500,NewYork
19501,California
19502,NewYork
19666,NewYork
19667,NewYork
19668,NewYork
19669,NewYork
19670,NewYork
19671,California
19672,NewYork
19673,NewYork
19674,NewYork
19675,NewYork
19676,Georgia
19677,NewYork
19678,NewYork
19679,NewYork
19680,NewYork
19681,California
19682,NewYork
19683,NewYork
19684,NewYork
19685,California
19686,NewYork
19687,California
19688,NewYork
19689,NewYork
19690,NewYork
19691,NewYork
19692,Georgia
19693,NewYork
19694,NewYork
19885,NewYork
19886,NewYork
19887,NewYork
19888,NewYork
19889,NewYork
19890,NewYork
19891,NewYork
19892,NewYork
19893,NewYork
19894,NewYork
19895,NewYork
19896,NewYork
19897,NewYork
19898,NewYork
19899,California
19900,Georgia
19901,NewYork
19902,NewYork
19903,NewYork
19904,NewYork
19905,NewYork
19906,NewYork
19907,NewYork
19908,NewYork
19909,NewYork
19910,NewYork
19911,NewYork
19912,NewYork
19913,NewYork
19914,NewYork
19915,NewYork
19916,NewYork
19917,NewYork
19918,NewYork
19919,NewYork
19920,NewYork
19921,NewYork
19922,NewYork
19923,NewYork
19924,NewYork
19925,NewYork
19926,NewYork
19927,NewYork
19928,NewYork
19929,NewYork
19930,NewYork
19931,NewYork
19932,NewYork
19933,California
19934,NewYork
20148,NewYork
20149,NewYork
20150,NewYork
20151,NewYork
20152,NewYork
20153,NewYork
20154,NewYork
20155,NewYork
20156,NewYork
20157,NewYork
20158,NewYork
20159,NewYork
20160,NewYork
20161,NewYork
20162,NewYork
20163,NewYork
20164,NewYork
20165,NewYork
20166,NewYork
20167,NewYork
20168,NewYork
20169,NewYork
20170,NewYork
20171,NewYork
20172,NewYork
20173,NewYork
20174,NewYork
20175,NewYork
20176,Georgia
20177,Georgia
20178,NewYork
20179,NewYork
20180,NewYork
20181,NewYork
20182,NewYork
20183,NewYork
20184,NewYork
20185,NewYork
20186,NewYork
20187,NewYork
20188,California
20189,Georgia
20190,NewYork
20191,NewYork
20192,NewYork
20193,NewYork
20194,NewYork
20195,NewYork
20196,NewYork
20197,NewYork
20198,NewYork
20199,NewYork
20200,NewYork
20201,NewYork
20202,NewYork
20203,NewYork
20204,California
20205,NewYork
20206,NewYork
20207,California
20208,NewYork
20209,NewYork
20210,NewYork
20239,NewYork
20240,NewYork
20241,California
20242,NewYork
20243,Georgia
20244,Georgia
20245,NewYork
20246,NewYork
20247,NewYork
20248,California
20249,NewYork
20250,Georgia
20251,NewYork
20252,California
20253,NewYork
20254,NewYork
20255,NewYork
20256,NewYork
20257,NewYork
20258,NewYork
20259,California
20260,NewYork
20261,NewYork
20262,NewYork
20263,NewYork
20264,NewYork
20333,NewYork
20334,NewYork
20335,NewYork
20336,NewYork
20337,NewYork
20338,NewYork
20339,California
20340,NewYork
20341,NewYork
20342,NewYork
20343,NewYork
20344,California
20345,NewYork
20346,California
20347,NewYork
20348,NewYork
20349,NewYork
20350,NewYork
20351,California
20352,NewYork
20353,NewYork
20354,California
20355,NewYork
20356,NewYork
20357,NewYork
20358,NewYork
20359,NewYork
20360,NewYork
20361,NewYork
20362,NewYork
20363,NewYork
20364,NewYork
20365,NewYork
20366,NewYork
20367,California
20368,California
20369,NewYork
20370,NewYork
20371,NewYork
20372,NewYork
20373,NewYork
20374,NewYork
20375,California
20376,Georgia
20377,NewYork
20378,NewYork
20379,California
20380,NewYork
20381,NewYork
20382,Georgia
20383,NewYork
20384,NewYork
20385,NewYork
20386,NewYork
20387,NewYork
20388,NewYork
20389,NewYork
20390,NewYork
20391,NewYork
20392,NewYork
20477,NewYork
20478,NewYork
20479,NewYork
20480,NewYork
20481,NewYork
20482,NewYork
20483,NewYork
20484,NewYork
20485,NewYork
20486,NewYork
20487,NewYork
20488,NewYork
20489,NewYork
20490,Georgia
20491,NewYork
20492,NewYork
20493,NewYork
20494,NewYork
20495,NewYork
20496,NewYork
20497,NewYork
20498,NewYork
20499,Georgia
20500,NewYork
20501,NewYork
20502,NewYork
20503,NewYork
20504,NewYork
20505,NewYork
20506,California
20507,NewYork
20508,NewYork
20509,NewYork
20510,NewYork
20511,NewYork
20512,NewYork
20513,NewYork
20514,NewYork
20515,NewYork
20516,NewYork
20517,NewYork
20518,NewYork
20519,NewYork
20520,California
20521,Georgia
20522,NewYork
20523,NewYork
20524,NewYork
20525,NewYork
20526,NewYork
20527,NewYork
20528,NewYork
20529,NewYork
20530,NewYork
20561,California
20562,NewYork
20563,NewYork
20564,NewYork
20565,NewYork
20566,NewYork
20567,California
20568,NewYork
20569,NewYork
20570,NewYork
20571,NewYork
20572,NewYork
20573,NewYork
20574,NewYork
20575,Georgia
20576,NewYork
20577,Georgia
20578,NewYork
20579,NewYork
20580,NewYork
20581,NewYork
20582,NewYork
20583,California
20584,NewYork
20585,NewYork
20586,California
20587,NewYork
20588,NewYork
20589,California
20590,NewYork
20591,NewYork
20592,NewYork
20593,Georgia
20594,NewYork
20595,NewYork
20596,NewYork
20597,NewYork
20598,NewYork
20599,NewYork
20600,California
20601,NewYork
20602,NewYork
20603,NewYork
20604,NewYork
20605,Georgia
20606,NewYork
20607,NewYork
20608,NewYork
20609,California
20610,NewYork
20611,NewYork
20612,NewYork
20613,California
20614,NewYork
20615,NewYork
20616,Georgia
20617,NewYork
20618,NewYork
20640,NewYork
20641,NewYork
20642,NewYork
20643,NewYork
20644,NewYork
20645,NewYork
20646,NewYork
20647,NewYork
20648,California
20649,NewYork
20650,NewYork
20651,NewYork
20652,California
20653,California
20654,Georgia
20655,NewYork
20656,NewYork
20657,NewYork
20658,NewYork
20659,NewYork
20660,NewYork
20661,NewYork
20662,NewYork
20663,NewYork
20664,NewYork
20665,NewYork
20666,Georgia
20667,California
20727,Georgia
20728,NewYork
20729,Georgia
20730,NewYork
20731,NewYork
20732,California
20733,NewYork
20734,NewYork
20735,NewYork
20736,Georgia
20737,Georgia
20738,California
20739,NewYork
20740,California
20741,California
20742,Georgia
20743,California
20744,California
20745,Georgia
20746,NewYork
20747,California
20748,NewYork
20749,Georgia
20750,Georgia
20751,NewYork
20752,Georgia
20753,NewYork
20754,Georgia
20755,NewYork
20756,NewYork
20757,NewYork
20758,NewYork
20759,Georgia
20760,NewYork
20761,NewYork
20762,California
20763,California
20764,Georgia
20765,NewYork
20766,Georgia
20767,Georgia
20768,NewYork
20769,Georgia
20770,NewYork
20771,California
20772,NewYork
20773,NewYork
20774,Georgia
20810,California
20811,California
20812,Georgia
20813,NewYork
20814,California
20815,California
20816,NewYork
20817,California
20818,California
20819,NewYork
20820,California
20821,NewYork
20822,California
20823,California
20824,California
20825,California
20826,California
20827,California
20828,California
20829,California
20830,California
20831,Georgia
20832,NewYork
20833,California
20834,NewYork
20835,Georgia
20836,NewYork
20837,California
20838,NewYork
20839,California
20840,California
20841,Georgia
20842,California
20843,NewYork
20844,California
20845,California
20846,NewYork
20847,California
20848,NewYork
20849,California
20850,California
20851,California
20852,California
20853,California
20854,California
20855,California
20856,California
20857,California
20858,NewYork
20859,NewYork
20860,Georgia
20861,California
20862,NewYork
20863,NewYork
20864,California
20931,NewYork
20932,NewYork
20933,NewYork
20934,California
20935,NewYork
20936,NewYork
20937,California
20938,California
20939,NewYork
20940,NewYork
20941,Georgia
20942,NewYork
20943,NewYork
20944,California
20945,NewYork
20946,NewYork
20947,NewYork
20948,NewYork
20949,California
20950,California
20951,California
20952,California
20953,NewYork
20954,NewYork
21013,Georgia
21014,NewYork
21015,NewYork
21016,NewYork
21017,NewYork
21018,NewYork
21019,Georgia
21020,NewYork
21021,NewYork
21022,NewYork
21023,NewYork
21024,NewYork
21025,NewYork
21026,NewYork
21027,NewYork
21028,NewYork
21029,NewYork
21030,NewYork
21031,NewYork
21032,NewYork
21033,NewYork
21034,NewYork
21035,NewYork
21036,NewYork
21037,California
21038,NewYork
21039,NewYork
21040,NewYork
21041,Georgia
21042,NewYork
21043,NewYork
21044,NewYork
21045,NewYork
21046,NewYork
21081,NewYork
21082,NewYork
21083,Georgia
21084,California
21085,NewYork
21086,Georgia
21087,NewYork
21088,NewYork
21089,NewYork
21090,NewYork
21091,NewYork
21092,Georgia
21093,NewYork
21094,NewYork
21095,NewYork
21096,NewYork
21097,Georgia
21098,NewYork
21099,NewYork
21100,NewYork
21101,NewYork
21102,NewYork
21103,Georgia
21104,Georgia
21105,California
21106,Georgia
21107,NewYork
21108,NewYork
21109,NewYork
21110,California
21111,NewYork
21112,Georgia
21113,Georgia
21114,California
21115,Georgia
21116,NewYork
21117,Georgia
21118,Georgia
21119,California
21120,NewYork
21121,NewYork
21122,Georgia
21123,NewYork
21124,Georgia
21125,Georgia
21126,Georgia
21127,California
21128,California
21129,California
21130,NewYork
21131,Georgia
21132,California
21133,NewYork
21134,NewYork
21135,California
21136,Georgia
21137,NewYork
21138,NewYork
21139,California
21140,NewYork
21141,NewYork
21455,California
21456,NewYork
21457,California
21458,Georgia
21459,California
21460,California
21461,NewYork
21462,California
21463,NewYork
21464,NewYork
21465,NewYork
21466,Georgia
21467,California
21468,California
21469,NewYork
21470,NewYork
21471,California
21472,California
21473,Georgia
21474,California
21475,California
21476,Georgia
21477,Georgia
21478,NewYork
21479,NewYork
21480,Georgia
21481,California
21482,NewYork
21483,California
21484,Georgia
21485,California
21486,NewYork
21487,NewYork
21488,California
21489,California
21490,California
21491,NewYork
21492,NewYork
21493,California
21494,NewYork
21495,California
21496,California
21497,Georgia
21498,California
21499,California
21500,California
21501,NewYork
21502,Georgia
21503,NewYork
21504,NewYork
21505,Georgia
21506,California
21507,NewYork
21508,NewYork
21509,Georgia
21510,NewYork
21511,NewYork
21512,NewYork
21513,NewYork
21514,California
21515,NewYork
21516,NewYork
21517,Georgia
21623,NewYork
21624,NewYork
21625,NewYork
21626,NewYork
21627,NewYork
21628,NewYork
21629,California
21630,California
21631,Georgia
21632,NewYork
21633,NewYork
21634,NewYork
21635,Georgia
21636,NewYork
21637,NewYork
21638,NewYork
21639,NewYork
21640,NewYork
21641,Georgia
21642,NewYork
21643,Georgia
21644,NewYork
21645,NewYork
21646,NewYork
21647,NewYork
21648,NewYork
21649,NewYork
21650,NewYork
21651,California
21652,NewYork
21653,Georgia
21654,Georgia
21655,NewYork
21656,Georgia
21657,NewYork
21678,NewYork
21679,Georgia
21680,Georgia
21681,NewYork
21682,Georgia
21683,Georgia
21684,Georgia
21685,NewYork
21686,NewYork
21687,Georgia
21688,Georgia
21689,NewYork
21690,NewYork
21691,NewYork
21692,NewYork
21693,NewYork
21694,Georgia
21695,Georgia
21696,Georgia
21697,Georgia
21698,NewYork
21699,NewYork
21700,NewYork
21701,Georgia
21702,NewYork
21703,Georgia
21704,NewYork
21732,NewYork
21733,NewYork
21734,California
21735,NewYork
21736,California
21737,NewYork
21738,NewYork
21739,California
21740,NewYork
21741,California
21742,California
21743,California
21744,Georgia
21745,NewYork
21746,NewYork
21747,California
21748,California
21749,California
21750,NewYork
21751,NewYork
21752,California
21753,Georgia
21754,California
21755,NewYork
21756,Georgia
21757,California
21758,California
21759,Georgia
21760,NewYork
21761,California
21762,NewYork
21763,California
21764,California
21765,Georgia
21766,NewYork
21767,California
21768,NewYork
21769,NewYork
21770,California
21771,NewYork
21772,NewYork
21773,NewYork
21774,NewYork
21775,California
21776,Georgia
21777,NewYork
21778,NewYork
21779,NewYork
21780,NewYork
21781,NewYork
21782,NewYork
21783,NewYork
21784,NewYork
21785,NewYork
21786,NewYork
21787,California
21788,California
21789,NewYork
21790,NewYork
21791,California
21792,California
21793,California
21794,California
21910,California
21911,NewYork
21912,NewYork
21913,NewYork
21914,NewYork
21915,NewYork
21916,Georgia
21917,NewYork
21918,NewYork
21919,NewYork
21920,NewYork
21921,NewYork
21922,NewYork
21923,NewYork
21924,NewYork
21925,NewYork
21926,California
21927,NewYork
21928,NewYork
21929,NewYork
21930,NewYork
21931,NewYork
21932,Georgia
21933,NewYork
21934,Georgia
21935,NewYork
21936,Georgia
21937,NewYork
21938,Georgia
21939,NewYork
21940,NewYork
21941,NewYork
21942,NewYork
21943,NewYork
21944,NewYork
21945,NewYork
21946,NewYork
21947,California
21948,NewYork
21949,NewYork
21950,NewYork
21951,NewYork
21952,NewYork
21953,NewYork
21954,California
21955,NewYork
21956,California
21957,NewYork
21958,California
21959,NewYork
21960,NewYork
21961,NewYork
21962,NewYork
21963,NewYork
21964,Georgia
21965,NewYork
21966,NewYork
21967,NewYork
22208,NewYork
22209,NewYork
22210,NewYork
22211,NewYork
22212,NewYork
22213,NewYork
22214,NewYork
22215,NewYork
22216,NewYork
22217,NewYork
22218,NewYork
22219,NewYork
22220,NewYork
22221,NewYork
22222,NewYork
22223,NewYork
22224,NewYork
22225,NewYork
22226,NewYork
22227,NewYork
22228,NewYork
22229,NewYork
22230,NewYork
22231,NewYork
22232,NewYork
22233,NewYork
22234,NewYork
22235,NewYork
22236,NewYork
22237,NewYork
22238,NewYork
22239,California
22240,NewYork
22241,NewYork
22242,NewYork
22243,NewYork
22244,NewYork
22245,NewYork
22246,NewYork
22247,California
22248,Georgia
22249,NewYork
22250,NewYork
22251,NewYork
22252,NewYork
22253,NewYork
22254,NewYork
22255,California
22256,Georgia
22329,NewYork
22330,Georgia
22331,NewYork
22332,NewYork
22333,Georgia
22334,NewYork
22335,NewYork
22336,Georgia
22337,NewYork
22338,NewYork
22339,Georgia
22340,Georgia
22341,NewYork
22342,NewYork
22343,NewYork
22344,NewYork
22345,NewYork
22346,Georgia
22347,NewYork
22348,Georgia
22349,California
22350,NewYork
22351,NewYork
22352,Georgia
22353,Georgia
22429,Georgia
22430,NewYork
22431,NewYork
22432,NewYork
22433,NewYork
22434,NewYork
22435,NewYork
22436,California
22437,NewYork
22438,NewYork
22439,NewYork
22440,NewYork
22441,NewYork
22442,California
22443,NewYork
22444,NewYork
22445,NewYork
22446,NewYork
22447,NewYork
22448,NewYork
22449,California
22450,California
22451,NewYork
22452,NewYork
22453,NewYork
22454,NewYork
22455,California
22456,NewYork
22457,NewYork
22458,NewYork
22484,NewYork
22485,NewYork
22486,NewYork
22487,NewYork
22488,NewYork
22489,NewYork
22490,NewYork
22491,NewYork
22492,NewYork
22493,NewYork
22494,NewYork
22495,California
22496,NewYork
22497,NewYork
22498,NewYork
22499,NewYork
22500,NewYork
22501,NewYork
22502,NewYork
22503,NewYork
22504,NewYork
22505,NewYork
22506,NewYork
22507,California
22508,NewYork
22509,NewYork
22510,NewYork
22511,NewYork
22512,NewYork
22513,NewYork
22514,NewYork
22515,NewYork
22516,NewYork
22517,NewYork
22518,NewYork
22519,NewYork
22520,NewYork
22521,NewYork
22522,NewYork
22523,NewYork
22524,NewYork
22525,NewYork
22526,NewYork
22527,NewYork
22528,NewYork
22529,NewYork
22530,NewYork
22531,Georgia
22532,NewYork
22533,NewYork
22534,NewYork
22535,NewYork
22536,NewYork
22537,Georgia
22538,NewYork
22539,NewYork
22540,NewYork
22541,NewYork
22542,NewYork
22543,Georgia
22544,NewYork
22615,NewYork
22616,NewYork
22617,California
22618,NewYork
22619,California
22620,NewYork
22621,NewYork
22622,NewYork
22623,NewYork
22624,California
22625,NewYork
22626,NewYork
22627,NewYork
22628,NewYork
22629,Georgia
22630,NewYork
22631,NewYork
22632,NewYork
22633,NewYork
22634,California
22635,NewYork
22946,NewYork
22947,NewYork
22948,Georgia
22949,NewYork
22950,NewYork
22951,NewYork
22952,NewYork
22953,NewYork
22954,NewYork
22955,NewYork
22956,NewYork
22957,NewYork
22958,NewYork
22959,California
22960,NewYork
22961,NewYork
22962,NewYork
22963,NewYork
22964,Georgia
22965,NewYork
22966,NewYork
22967,NewYork
22968,NewYork
22969,NewYork
22970,NewYork
22971,NewYork
22972,Georgia
22973,NewYork
23039,Georgia
23040,California
23041,California
23042,NewYork
23043,NewYork
23044,Georgia
23045,NewYork
23046,California
23047,Georgia
23048,NewYork
23049,NewYork
23050,Georgia
23051,Georgia
23052,Georgia
23053,NewYork
23054,NewYork
23055,NewYork
23056,California
23057,California
23058,California
23059,NewYork
23060,NewYork
23061,NewYork
23062,Georgia
23063,NewYork
23064,NewYork
23065,NewYork
23066,Georgia
23067,NewYork
23068,Georgia
